"instance","run","seed","repetitions","pool_size","iterations","patience","initial_patience","generated_best","ma_cetsp","final","lei_hao","improvement_vs_lei_hao_percent","seed_ms","ma_ms","socp_ms","ma_best_time","ma_total_time","ma_valid","final_valid"
"concentricCircles2.txt","5","123456793","1000","20","5000","500","1500","153.8108091448","153.1667481726","153.1667481726","153.132","-0.022691646814506344","2424","59513","77","11.449736","59.4409","true","true"
"concentricCircles2.txt","6","123456794","1000","20","5000","500","1500","153.7460961135","153.1667481744","153.1667481744","153.132","-0.02269164798996523","2580","51295","76","1.805041","51.2309","true","true"
"concentricCircles2.txt","7","123456795","1000","20","5000","500","1500","153.8108091448","153.1667481769","153.1667481769","153.132","-0.022691649622544954","2312","76005","71","29.415391","75.9321","true","true"
"concentricCircles2.txt","8","123456796","1000","20","5000","500","1500","153.8108091448","153.1689981255","153.168998125","153.132","-0.02416093631637846","2260","56042","80","8.884778","55.9769","true","true"
"concentricCircles2.txt","9","123456797","1000","20","5000","500","1500","153.8108091448","153.1689981217","153.1689981216","153.132","-0.02416093409606929","2375","50458","70","2.361248","50.3927","true","true"
"concentricCircles2.txt","10","123456798","1000","20","5000","500","1500","153.8108091448","153.1667481734","153.1667481734","153.132","-0.022691647336940766","2400","54947","82","6.386232","54.8833","true","true"
"concentricCircles2.txt","11","123456799","1000","20","5000","500","1500","153.7446311795","153.1667481725","153.1667481725","153.132","-0.02269164674921132","2412","170827","81","121.578219","170.688","true","true"
"concentricCircles2.txt","12","123456800","1000","20","5000","500","1500","153.8108091448","153.1667481728","153.1667481728","153.132","-0.02269164694511495","2352","60569","74","13.142997","60.5014","true","true"
"concentricCircles2.txt","13","123456801","1000","20","5000","500","1500","153.8108091448","153.1731515338","153.1731515335","153.132","-0.026873242366062616","2441","54611","78","4.037767","54.5363","true","true"
"concentricCircles2.txt","14","123456802","1000","20","5000","500","1500","153.8108091448","153.1667481736","153.1667481736","153.132","-0.02269164746754937","2453","52305","81","3.376214","52.2376","true","true"
"concentricCircles2.txt","15","123456803","1000","20","5000","500","1500","153.8108091448","153.1667481731","153.1667481731","153.132","-0.022691647141018578","2438","173517","75","123.220673","173.375","true","true"
"concentricCircles2.txt","16","123456804","1000","20","5000","500","1500","153.8108091448","153.1322829805","153.1322829805","153.132","-0.0001847951440608787","2415","52078","75","1.983725","52.0081","true","true"
"concentricCircles2.txt","17","123456805","1000","20","5000","500","1500","153.8108091448","153.1322829758","153.1322829758","153.132","-0.00018479207480505798","2430","63810","109","11.845864","63.7383","true","true"
"concentricCircles2.txt","18","123456806","1000","20","5000","500","1500","153.7432580667","153.1667481747","153.1667481747","153.132","-0.02269164818586886","2174","72171","72","25.474274","72.101","true","true"
"concentricCircles2.txt","19","123456807","1000","20","5000","500","1500","153.7432580667","153.1667481734","153.1667481733","153.132","-0.02269164727162718","2337","95396","75","46.896977","95.3065","true","true"
"concentricCircles2.txt","20","123456808","1000","20","5000","500","1500","153.7432580667","153.1322829799","153.1322829799","153.132","-0.0001847947522350632","2266","81575","80","33.256273","81.4997","true","true"
"concentricCircles3.txt","1","123456789","1000","20","5000","500","1500","271.6196501733","270.4647891439","270.4647891439","270.007","-0.16954713911121394","4577","62737","94","1.633199","62.671","true","true"
"concentricCircles3.txt","2","123456790","1000","20","5000","500","1500","271.6196501733","270.1247323239","270.1247323239","270.007","-0.04360343394800361","4649","86608","98","17.188895","86.5201","true","true"
"concentricCircles3.txt","3","123456791","1000","20","5000","500","1500","271.6783903299","270.0133376072","270.0133376046","270.007","-0.0023472001096237","4385","115741","91","53.918104","115.653","true","true"
"concentricCircles3.txt","4","123456792","1000","20","5000","500","1500","271.6783903299","270.0401059329","270.0401059322","270.007","-0.012261138488997457","4223","132842","86","71.654301","132.752","true","true"
"concentricCircles3.txt","5","123456793","1000","20","5000","500","1500","271.9093134609","270.0709699993","270.0709699992","270.007","-0.023691978059816654","4233","138012","94","78.22352","137.915","true","true"
"concentricCircles3.txt","6","123456794","1000","20","5000","500","1500","271.8234758892","270.1423454898","270.1423454898","270.007","-0.05012665960511697","4216","90627","81","31.254179","90.5493","true","true"
"concentricCircles3.txt","7","123456795","1000","20","5000","500","1500","271.7512629858","270.5364218846","270.5364218846","270.007","-0.19607709600120346","4051","80505","83","21.572962","80.4335","true","true"
"concentricCircles3.txt","8","123456796","1000","20","5000","500","1500","271.7512629858","270.3702384348","270.3702384348","270.007","-0.13452926583384725","4023","63376","258","1.861471","63.3145","true","true"
"concentricCircles3.txt","9","123456797","1000","20","5000","500","1500","271.7512629858","270.036068677","270.0360686746","270.007","-0.010765896661942819","4127","220221","92","159.754911","220.076","true","true"
"concentricCircles3.txt","10","123456798","1000","20","5000","500","1500","271.7512629858","270.1455067299","270.1455067272","270.007","-0.0512974579177456","4376","77135","98","17.076367","77.0661","true","true"
"concentricCircles3.txt","11","123456799","1000","20","5000","500","1500","271.7512629858","270.0424002551","270.0424002546","270.007","-0.013110865496081977","4167","158978","99","98.028745","158.86","true","true"
"concentricCircles3.txt","12","123456800","1000","20","5000","500","1500","271.7512629858","270.1007141371","270.1007141362","270.007","-0.03470803949526939","4161","78780","111","18.239693","78.71","true","true"
"concentricCircles3.txt","13","123456801","1000","20","5000","500","1500","271.7512629858","270.4629600206","270.4629600206","270.007","-0.16886970360027803","4293","97804","87","35.274906","97.7261","true","true"
"concentricCircles3.txt","14","123456802","1000","20","5000","500","1500","271.7512629858","270.2449677065","270.2449677065","270.007","-0.08813390263956156","4262","65888","94","3.249831","65.8206","true","true"
"concentricCircles3.txt","15","123456803","1000","20","5000","500","1500","271.7512629858","270.0828486394","270.0828486386","270.007","-0.028091360075852563","4313","69215","91","4.349009","69.13","true","true"
"concentricCircles3.txt","16","123456804","1000","20","5000","500","1500","271.870069484","270.0544904855","270.0544904855","270.007","-0.017588612702641206","4244","140571","88","79.482495","140.475","true","true"
"concentricCircles3.txt","17","123456805","1000","20","5000","500","1500","271.7512629858","270.3702384361","270.3702384359","270.007","-0.13452926624123557","4324","70132","92","5.013001","70.0616","true","true"
"concentricCircles3.txt","18","123456806","1000","20","5000","500","1500","271.6783903299","270.0516567665","270.0516567658","270.007","-0.016539114097031113","3870","84411","80","26.111928","84.3388","true","true"
"concentricCircles3.txt","19","123456807","1000","20","5000","500","1500","271.7820632364","270.4358060297","270.4358060291","270.007","-0.15881293044253436","4179","66397","94","7.682463","66.2566","true","true"
"concentricCircles3.txt","20","123456808","1000","20","5000","500","1500","271.6783903299","270.04226529","270.0422652895","270.007","-0.013060879717929236","4150","146014","82","86.71822","145.908","true","true"
"concentricCircles4.txt","1","123456789","1000","20","5000","500","1500","460.7205002374","452.7356932206","452.735693216","451.87","-0.19158014827273576","9112","389097","125","305.792671","388.919","true","true"
"concentricCircles4.txt","2","123456790","1000","20","5000","500","1500","460.9459327272","453.6966877102","453.6966877101","451.87","-0.40425071593599377","9498","259400","133","175.054777","259.247","true","true"
"concentricCircles4.txt","3","123456791","1000","20","5000","500","1500","460.9435633854","452.0817842346","452.0817842345","451.87","-0.04686839898643131","9120","21103773","115","21039.220017","21103.6","true","true"
"concentricCircles4.txt","4","123456792","1000","20","5000","500","1500","460.9435633854","453.1104433856","453.1104433856","451.87","-0.2745133302941054","8533","488824","132","405.002467","488.62","true","true"
"concentricCircles4.txt","5","123456793","1000","20","5000","500","1500","460.8566251273","453.8719970991","453.871997099","451.87","-0.4430471372297327","8456","208422","141","124.722991","208.304","true","true"
"concentricCircles4.txt","6","123456794","1000","20","5000","500","1500","460.6331417189","452.3992358779","452.3992358754","451.87","-0.11712126837364521","8417","287621","122","204.740309","287.478","true","true"
"concentricCircles4.txt","7","123456795","1000","20","5000","500","1500","460.5934689699","452.1692304227","452.1692304226","451.87","-0.0662204666386297","8148","376863","134","294.798475","376.702","true","true"
"concentricCircles4.txt","8","123456796","1000","20","5000","500","1500","461.0321077549","453.1910322904","453.1910322903","451.87","-0.2923478633899059","7982","153925","134","73.94","153.842","true","true"
"concentricCircles4.txt","9","123456797","1000","20","5000","500","1500","461.0321077549","452.4676527162","452.4676527162","451.87","-0.13226209223891883","8310","466245","145","385.556112","466.049","true","true"
"concentricCircles4.txt","10","123456798","1000","20","5000","500","1500","460.9459327272","454.3112857637","454.3112857636","451.87","-0.540262855157452","8351","184111","151","105.527808","184.02","true","true"
"concentricCircles4.txt","11","123456799","1000","20","5000","500","1500","461.0321077549","452.7888412176","452.7888412175","451.87","-0.20334193850001475","8459","177764","121","95.60723","177.675","true","true"
"concentricCircles4.txt","12","123456800","1000","20","5000","500","1500","461.0321077549","452.1995942324","452.1995942324","451.87","-0.07294005629937457","8286","672752","125","587.296222","672.415","true","true"
"concentricCircles4.txt","13","123456801","1000","20","5000","500","1500","461.0321077549","453.2503898197","453.2503898176","451.87","-0.3054838377409474","8647","300689","128","217.734742","300.541","true","true"
"concentricCircles4.txt","14","123456802","1000","20","5000","500","1500","461.0321077549","452.5695328682","452.5695328678","451.87","-0.15480843335472008","8578","460903","123","376.645888","460.704","true","true"
"concentricCircles4.txt","15","123456803","1000","20","5000","500","1500","461.0321077549","455.3823636428","455.3823636428","451.87","-0.7772951607320652","8699","154337","147","72.078535","154.249","true","true"
"concentricCircles4.txt","16","123456804","1000","20","5000","500","1500","461.0321077549","452.3741781798","452.3741781797","451.87","-0.11157593549029082","8495","451292","142","367.488651","451.092","true","true"
"concentricCircles4.txt","17","123456805","1000","20","5000","500","1500","461.0321077549","452.3135767438","452.3135767428","451.87","-0.0981646807267619","8715","436043","127","352.365225","435.845","true","true"
"concentricCircles4.txt","18","123456806","1000","20","5000","500","1500","460.9435633854","453.0868583841","453.0868583825","451.87","-0.269293908093034","8250","387284","115","313.22798","387.11","true","true"
"concentricCircles4.txt","19","123456807","1000","20","5000","500","1500","460.7205002374","452.4524365067","452.4524365067","451.87","-0.12889470571181794","8175","307841","114","231.137369","307.701","true","true"
"concentricCircles4.txt","20","123456808","1000","20","5000","500","1500","461.0321077549","453.2709277922","453.2709277834","451.87","-0.31002894270475867","7900","210451","124","135.473371","210.329","true","true"
"concentricCircles5.txt","1","123456789","1000","20","5000","500","1500","641.0618524366","633.3516702737","633.3516702693","632.977","-0.05919176673086926","15602","539245","145","439.002183","539.056","true","true"
"concentricCircles5.txt","2","123456790","1000","20","5000","500","1500","641.4762762073","634.774584585","634.7745845449","632.977","-0.28398891980277624","15777","275496","164","173.074571","275.36","true","true"
"concentricCircles5.txt","3","123456791","1000","20","5000","500","1500","641.1464756649","633.0507589031","633.050758903","632.977","-0.011652698755246731","14968","21103472","121","21017.907047","21103.3","true","true"
"concentricCircles5.txt","4","123456792","1000","20","5000","500","1500","641.1464756649","633.8402007618","633.8402007616","632.977","-0.13637158405440786","14735","379926","187","280.506756","379.774","true","true"
"concentricCircles5.txt","5","123456793","1000","20","5000","500","1500","641.0898864331","633.2403814725","633.2403814684","632.977","-0.041609958718876745","14845","436812","182","340.045505","436.643","true","true"
"concentricCircles5.txt","6","123456794","1000","20","5000","500","1500","641.5699435424","633.4296101843","633.4296101786","632.977","-0.07150499601091752","14619","477327","164","378.415605","477.154","true","true"
"concentricCircles5.txt","7","123456795","1000","20","5000","500","1500","641.1464756649","633.3397274333","633.3397274333","632.977","-0.05730499422570669","14070","491416","225","393.26691","491.235","true","true"
"concentricCircles5.txt","8","123456796","1000","20","5000","500","1500","641.4762762073","633.8470541613","633.8470541609","632.977","-0.13745430890854704","14301","314511","130","222.592777","314.292","true","true"
"concentricCircles5.txt","9","123456797","1000","20","5000","500","1500","641.6536683806","633.4012128665","633.4012128659","632.977","-0.06701868565524771","14434","442059","355","346.035111","441.896","true","true"
"concentricCircles5.txt","10","123456798","1000","20","5000","500","1500","641.1464756649","633.6189558734","633.6189558686","632.977","-0.10141851419561965","14578","329575","155","232.578989","329.432","true","true"
"concentricCircles5.txt","11","123456799","1000","20","5000","500","1500","641.1464756649","633.413918948","633.413918948","632.977","-0.06902603854483977","14757","288962","143","191.02691","288.826","true","true"
"concentricCircles5.txt","12","123456800","1000","20","5000","500","1500","641.1464756649","634.1430198242","634.1430198232","632.977","-0.18421203664588623","14469","172396","152","71.832624","172.312","true","true"
"concentricCircles5.txt","13","123456801","1000","20","5000","500","1500","641.1464756649","633.0539349553","633.0539349551","632.977","-0.012154462974168175","15021","635590","153","534.004221","635.36","true","true"
"concentricCircles5.txt","14","123456802","1000","20","5000","500","1500","641.0898864331","633.404856875","633.4048568746","632.977","-0.06759437935344012","14858","438143","169","337.450959","437.972","true","true"
"concentricCircles5.txt","15","123456803","1000","20","5000","500","1500","641.1464756649","633.9348139112","633.9348139026","632.977","-0.15131891089250277","16075","457753","172","356.206314","457.576","true","true"
"concentricCircles5.txt","16","123456804","1000","20","5000","500","1500","641.1464756649","633.5341511711","633.5341511694","632.977","-0.0880207605331745","14762","535073","162","430.972967","534.874","true","true"
"concentricCircles5.txt","17","123456805","1000","20","5000","500","1500","641.1464756649","634.1868239461","634.1868239419","632.977","-0.191132370038726","15091","226406","179","124.339503","226.311","true","true"
"concentricCircles5.txt","18","123456806","1000","20","5000","500","1500","641.8745808983","633.8967736943","633.8967736942","632.977","-0.1453091809339027","13202","453107","154","363.028219","452.933","true","true"
"concentricCircles5.txt","19","123456807","1000","20","5000","500","1500","641.6536683806","633.4050309801","633.4050309799","632.977","-0.06762188513958207","13792","304749","188","211.521588","304.619","true","true"
"concentricCircles5.txt","20","123456808","1000","20","5000","500","1500","641.8745808983","634.9404948891","634.9404948889","632.977","-0.3102000371103646","13494","156514","168","61.434847","156.433","true","true"
"d493_or10.txt","1","123456789","1000","20","5000","500","1500","100.9164238883","100.7202987602","100.72029876","100.721","0.0006962202519811538","28475","271725","176","20.920169","271.652","true","true"
"d493_or10.txt","2","123456790","1000","20","5000","500","1500","100.9458362765","100.7204036885","100.7204036882","100.721","0.0005920431687628499","31776","262985","985","16.80795","262.9","true","true"
"d493_or10.txt","3","123456791","1000","20","5000","500","1500","100.9435555039","100.7202987788","100.7202987783","100.721","0.000696202082979915","26250","20922914","124","74.034845","20922.8","true","true"
"d493_or10.txt","4","123456792","1000","20","5000","500","1500","100.9877500044","100.7202987593","100.7202987593","100.721","0.0006962209469826852","25904","251324","183","23.884913","251.239","true","true"
"d493_or10.txt","5","123456793","1000","20","5000","500","1500","100.9735462491","100.7203992168","100.7203992168","100.721","0.0005964825607365445","25676","290576","1141","41.783091","290.493","true","true"
"d493_or10.txt","6","123456794","1000","20","5000","500","1500","100.9735462491","100.7202987598","100.7202987597","100.721","0.000696220549838953","25500","487534","177","257.058276","487.407","true","true"
"d493_or10.txt","7","123456795","1000","20","5000","500","1500","100.9476640742","100.7202987646","100.7202987646","100.721","0.0006962156849128882","24745","281812","1111","45.138225","281.732","true","true"
"d493_or10.txt","8","123456796","1000","20","5000","500","1500","101.0204215485","100.7204393457","100.7204393455","100.721","0.0005566411175487811","24211","257301","173","28.510733","257.228","true","true"
"d493_or10.txt","9","123456797","1000","20","5000","500","1500","100.9877500044","100.7202987597","100.7202987596","100.721","0.000696220649124886","25425","241641","176","12.616006","241.559","true","true"
"d493_or10.txt","10","123456798","1000","20","5000","500","1500","100.9877500044","100.720403653","100.720403653","100.721","0.0005920781167763741","25679","276287","153","41.751778","276.204","true","true"
"d493_or10.txt","11","123456799","1000","20","5000","500","1500","100.9877500044","100.7202987609","100.7202987609","100.721","0.0006962193584359746","25520","245758","1587","11.944733","245.68","true","true"
"d493_or10.txt","12","123456800","1000","20","5000","500","1500","100.9633340521","100.7202987674","100.7202987672","100.721","0.0006962131035209561","25489","280737","208","47.410686","280.655","true","true"
"d493_or10.txt","13","123456801","1000","20","5000","500","1500","100.9476640742","100.7204380774","100.7204303433","100.721","0.0005655788763104378","30407","250179","1244","7.729947","250.095","true","true"
"d493_or10.txt","14","123456802","1000","20","5000","500","1500","100.9877500044","100.7202987698","100.7202987696","100.721","0.0006962107207008902","26421","248351","179","8.375534","248.269","true","true"
"d493_or10.txt","15","123456803","1000","20","5000","500","1500","100.9476640742","100.7202987616","100.7202987614","100.721","0.0006962188620063093","26591","255086","171","11.096389","255.005","true","true"
"d493_or10.txt","16","123456804","1000","20","5000","500","1500","100.9393503876","100.7202987593","100.7202987593","100.721","0.0006962209469826852","26062","259010","920","21.023327","258.912","true","true"
"d493_or10.txt","17","123456805","1000","20","5000","500","1500","100.9877500044","100.7204036544","100.7204036544","100.721","0.0005920767268015295","26780","237323","170","8.359869","237.245","true","true"
"d493_or10.txt","18","123456806","1000","20","5000","500","1500","100.9633340521","100.7203288618","100.7203267874","100.721","0.0006683934829935841","23175","232897","168","17.488122","232.826","true","true"
"d493_or10.txt","19","123456807","1000","20","5000","500","1500","100.9059520661","100.7204038621","100.7204038557","100.721","0.0005918768677879022","24206","288455","185","55.81413","288.379","true","true"
"d493_or10.txt","20","123456808","1000","20","5000","500","1500","100.9435555039","100.720298772","100.7202987717","100.721","0.0006962086357386234","24112","253780","160","39.800785","253.702","true","true"
"d493_or2.txt","1","123456789","1000","20","5000","500","1500","200.7134764022","199.2752835532","199.2749051098","199.015","-0.13059573891415313","46504","769524","323","506.939471","769.36","true","true"
"d493_or2.txt","2","123456790","1000","20","5000","500","1500","200.2994106454","200.2347134908","200.1932546294","199.015","-0.5920431271009802","45483","427592","383","160.392021","427.495","true","true"
"d493_or2.txt","3","123456791","1000","20","5000","500","1500","200.7102015965","199.3847715342","199.383234918","199.015","-0.18502872547296087","33133","938346","220","719.739844","938.19","true","true"
"d493_or2.txt","4","123456792","1000","20","5000","500","1500","200.6633629105","199.2338977496","199.2338977495","199.015","-0.10999057834836658","43585","1156686","336","895.618166","1156.48","true","true"
"d493_or2.txt","5","123456793","1000","20","5000","500","1500","200.7028624934","199.5900866721","199.5900866717","199.015","-0.2889664958420252","43877","1314007","368","1061.353764","1313.77","true","true"
"d493_or2.txt","6","123456794","1000","20","5000","500","1500","200.4889774125","199.2797588673","199.2756629534","199.015","-0.13097653614049942","43344","1375050","371","1130.146691","1374.81","true","true"
"d493_or2.txt","7","123456795","1000","20","5000","500","1500","200.4411185399","199.1961513958","199.1961513958","199.015","-0.09102399105595801","41806","1153830","335","926.384616","1153.62","true","true"
"d493_or2.txt","8","123456796","1000","20","5000","500","1500","200.4550864426","199.3790696749","199.3790696734","199.015","-0.18293579549281433","41038","922599","340","672.02729","922.426","true","true"
"d493_or2.txt","9","123456797","1000","20","5000","500","1500","200.7051277399","198.9862274658","198.9862274447","199.015","0.01445748074264766","42889","1233934","382","993.514854","1233.71","true","true"
"d493_or2.txt","10","123456798","1000","20","5000","500","1500","200.7051277399","199.5999486979","199.5999486969","199.015","-0.2939219138758384","43034","1148577","351","896.035888","1148.37","true","true"
"d493_or2.txt","11","123456799","1000","20","5000","500","1500","200.7051277399","199.6216413719","199.6204492823","199.015","-0.30422293912519893","42915","874865","370","633.500937","874.701","true","true"
"d493_or2.txt","12","123456800","1000","20","5000","500","1500","200.7051277399","200.4235188336","200.4235188277","199.015","-0.7077450582619508","42863","834654","331","561.867084","834.494","true","true"
"d493_or2.txt","13","123456801","1000","20","5000","500","1500","200.7051277399","199.5722240702","199.5722240658","199.015","-0.27999098851845333","44770","1382194","413","1124.357192","1381.95","true","true"
"d493_or2.txt","14","123456802","1000","20","5000","500","1500","200.7805214594","199.3128872639","199.3092450576","199.015","-0.14785069346532806","44718","1093605","319","849.376408","1093.42","true","true"
"d493_or2.txt","15","123456803","1000","20","5000","500","1500","200.7051277399","199.4635787329","199.4635787329","199.015","-0.22539945878452253","44541","1871968","389","1626.112963","1871.66","true","true"
"d493_or2.txt","16","123456804","1000","20","5000","500","1500","200.7051277399","199.699990023","199.6999457439","199.015","-0.3441678988518535","44063","864131","367","617.613904","863.973","true","true"
"d493_or2.txt","17","123456805","1000","20","5000","500","1500","200.7051277399","199.4759986718","199.4759986695","199.015","-0.23164016255056885","44727","1065429","381","813.622062","1065.23","true","true"
"d493_or2.txt","18","123456806","1000","20","5000","500","1500","200.729413905","199.7457092966","199.7409535165","199.015","-0.36477326658795933","38962","1498379","321","1259.320481","1498.12","true","true"
"d493_or2.txt","19","123456807","1000","20","5000","500","1500","200.8912906406","199.5380000924","199.5334605768","199.015","-0.26051331648368703","40565","938283","360","706.557495","938.115","true","true"
"d493_or2.txt","20","123456808","1000","20","5000","500","1500","200.8427168192","200.8427168192","200.8427168192","199.015","-0.9183814381830618","40133","742163","307","6.249245","742.015","true","true"
"d493_or30.txt","1","123456789","1000","20","5000","500","1500","69.762058701","69.7576262011","69.7576262011","69.7577","0.0001057931955961315","33895","220554","1604","7.960832","220.465","true","true"
"d493_or30.txt","2","123456790","1000","20","5000","500","1500","69.7727849891","69.7576262011","69.7576262011","69.7577","0.0001057931955961315","34908","218247","1405","8.79417","218.159","true","true"
"d493_or30.txt","3","123456791","1000","20","5000","500","1500","69.7615810053","69.7576262012","69.7576262012","69.7577","0.00010579305224022293","24406","187403","788","6.452232","187.335","true","true"
"d493_or30.txt","4","123456792","1000","20","5000","500","1500","69.7657404863","69.7576262012","69.7576262012","69.7577","0.00010579305224022293","33066","207408","1474","8.064244","207.328","true","true"
"d493_or30.txt","5","123456793","1000","20","5000","500","1500","69.7606411747","69.7576262012","69.7576262012","69.7577","0.00010579305224022293","33207","214654","1838","9.799274","214.577","true","true"
"d493_or30.txt","6","123456794","1000","20","5000","500","1500","69.7607678357","69.7576262011","69.7576262011","69.7577","0.0001057931955961315","32992","217862","1281","7.851353","217.786","true","true"
"d493_or30.txt","7","123456795","1000","20","5000","500","1500","69.7669728458","69.7576262012","69.7576262012","69.7577","0.00010579305224022293","32281","205389","1188","8.603034","205.311","true","true"
"d493_or30.txt","8","123456796","1000","20","5000","500","1500","69.7660738751","69.7576262012","69.7576262012","69.7577","0.00010579305224022293","31287","203361","888","7.494573","203.29","true","true"
"d493_or30.txt","9","123456797","1000","20","5000","500","1500","69.7678657103","69.7576262012","69.7576262012","69.7577","0.00010579305224022293","33023","211936","1157","8.451882","211.861","true","true"
"d493_or30.txt","10","123456798","1000","20","5000","500","1500","69.7681677383","69.7576262011","69.7576262011","69.7577","0.0001057931955961315","32735","207540","1491","8.113914","207.465","true","true"
"d493_or30.txt","11","123456799","1000","20","5000","500","1500","69.7681677383","69.7576262011","69.7576262011","69.7577","0.0001057931955961315","32525","221564","1108","7.926931","221.49","true","true"
"d493_or30.txt","12","123456800","1000","20","5000","500","1500","69.7660351407","69.7576262012","69.7576262012","69.7577","0.00010579305224022293","32600","211116","1165","8.788903","211.039","true","true"
"d493_or30.txt","13","123456801","1000","20","5000","500","1500","69.7678657103","69.7576262012","69.7576262012","69.7577","0.00010579305224022293","34133","213957","1171","8.499874","213.882","true","true"
"d493_or30.txt","14","123456802","1000","20","5000","500","1500","69.7629276802","69.7576262011","69.7576262011","69.7577","0.0001057931955961315","34222","217267","1220","8.095838","217.187","true","true"
"d493_or30.txt","15","123456803","1000","20","5000","500","1500","69.7657404863","69.7576262011","69.7576262011","69.7577","0.0001057931955961315","34074","211752","1629","8.92395","211.672","true","true"
"d493_or30.txt","16","123456804","1000","20","5000","500","1500","69.7681677383","69.7576262012","69.7576262012","69.7577","0.00010579305224022293","33436","211887","1276","8.091538","211.807","true","true"
"d493_or30.txt","17","123456805","1000","20","5000","500","1500","69.7607705645","69.7576262011","69.7576262011","69.7577","0.0001057931955961315","34126","224240","1128","9.543153","224.161","true","true"
"d493_or30.txt","18","123456806","1000","20","5000","500","1500","69.7615810053","69.7576262011","69.7576262011","69.7577","0.0001057931955961315","29855","194533","991","8.061108","194.463","true","true"
"d493_or30.txt","19","123456807","1000","20","5000","500","1500","69.7624715833","69.7576262011","69.7576262011","69.7577","0.0001057931955961315","30487","203682","999","7.658684","203.607","true","true"
"d493_or30.txt","20","123456808","1000","20","5000","500","1500","69.7615810053","69.7576262012","69.7576262012","69.7577","0.00010579305224022293","30592","196426","1031","8.922879","196.354","true","true"
"d493rdmRad.txt","1","123456789","1000","20","5000","500","1500","134.646552134","134.2263577078","134.2263577078","134.226","-0.0002664966548895989","8668","74128","728","1.83181","74.0468","true","true"
"d493rdmRad.txt","2","123456790","1000","20","5000","500","1500","134.646552134","134.2263577089","134.2263577088","134.226","-0.0002664973999150383","8037","84842","710","2.350838","84.7675","true","true"
"d493rdmRad.txt","3","123456791","1000","20","5000","500","1500","134.646552134","134.2263577091","134.2263577091","134.226","-0.00026649762341208284","6036","64646","462","2.451706","64.5917","true","true"
"d493rdmRad.txt","4","123456792","1000","20","5000","500","1500","134.646552134","134.2263577086","134.2263577086","134.226","-0.0002664972509099504","7760","73454","825","1.794696","73.391","true","true"
"d493rdmRad.txt","5","123456793","1000","20","5000","500","1500","134.646552134","134.2263577077","134.2263577077","134.226","-0.0002664965803976422","7813","81538","793","4.85278","81.4706","true","true"
"d493rdmRad.txt","6","123456794","1000","20","5000","500","1500","134.646552134","134.2263577079","134.2263577079","134.226","-0.0002664967294027301","7749","76381","629","2.721852","76.3106","true","true"
"d493rdmRad.txt","7","123456795","1000","20","5000","500","1500","134.646552134","134.2263577082","134.2263577082","134.226","-0.0002664969528997747","7458","74524","681","1.74051","74.4596","true","true"
"d493rdmRad.txt","8","123456796","1000","20","5000","500","1500","134.646552134","134.2263577083","134.2263577083","134.226","-0.00026649702739173133","7475","79723","552","4.462206","79.655","true","true"
"d493rdmRad.txt","9","123456797","1000","20","5000","500","1500","134.646552134","134.2263577077","134.2263577077","134.226","-0.0002664965803976422","7987","80441","685","2.986954","80.3768","true","true"
"d493rdmRad.txt","10","123456798","1000","20","5000","500","1500","134.646552134","134.226357708","134.226357708","134.226","-0.0002664968038946868","7740","78379","812","2.684488","78.3143","true","true"
"d493rdmRad.txt","11","123456799","1000","20","5000","500","1500","134.646552134","134.2263577077","134.2263577077","134.226","-0.0002664965803976422","7666","74383","719","2.376737","74.3187","true","true"
"d493rdmRad.txt","12","123456800","1000","20","5000","500","1500","134.646552134","134.226357708","134.226357708","134.226","-0.0002664968038946868","7771","79177","623","1.907367","79.1046","true","true"
"d493rdmRad.txt","13","123456801","1000","20","5000","500","1500","134.646552134","134.2263577079","134.2263577079","134.226","-0.0002664967294027301","8021","80544","751","2.955455","80.4732","true","true"
"d493rdmRad.txt","14","123456802","1000","20","5000","500","1500","134.646552134","134.2263577077","134.2263577077","134.226","-0.0002664965803976422","8102","79126","802","1.882623","79.0574","true","true"
"d493rdmRad.txt","15","123456803","1000","20","5000","500","1500","134.646552134","134.2263577078","134.2263577078","134.226","-0.0002664966548895989","7999","77459","707","2.126181","77.3886","true","true"
"d493rdmRad.txt","16","123456804","1000","20","5000","500","1500","134.646552134","134.2263577081","134.2263577081","134.226","-0.00026649687840781796","7947","81077","792","1.979693","81.0078","true","true"
"d493rdmRad.txt","17","123456805","1000","20","5000","500","1500","134.646552134","134.2263577104","134.2263577104","134.226","-0.00026649859193456684","7958","78730","654","4.414698","78.6611","true","true"
"d493rdmRad.txt","18","123456806","1000","20","5000","500","1500","134.646552134","134.2263577083","134.2263577083","134.226","-0.00026649702739173133","7082","73831","683","2.613311","73.7704","true","true"
"d493rdmRad.txt","19","123456807","1000","20","5000","500","1500","134.646552134","134.2263577083","134.2263577083","134.226","-0.00026649702739173133","7351","73226","640","2.21129","73.1627","true","true"
"d493rdmRad.txt","20","123456808","1000","20","5000","500","1500","134.646552134","134.2263577076","134.2263577076","134.226","-0.000266496505884511","7260","70098","370","1.742827","70.0379","true","true"
"dsj1000_or10.txt","1","123456789","1000","20","5000","500","1500","376.3349592857","373.7846635795","373.7846635794","373.759","-0.006866344195049451","49191","397976","1798","30.6637","397.862","true","true"
"dsj1000_or10.txt","2","123456790","1000","20","5000","500","1500","375.9391544857","373.7651421347","373.7651421299","373.759","-0.0016433396654028558","49426","602642","1951","247.29456","602.513","true","true"
